MONTH,DAY,Date,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_REASON,ID
1,1,1/1/15,2635,N988CA,MKE,ORD,1,A,112635N988CA
1,1,1/1/15,3450,N922MQ,MAF,DFW,1,B,113450N922MQ
1,1,1/1/15,5790,N14543,IAH,MAF,1,C,115790N14543
1,1,1/1/15,2335,N4YFAA,ORD,DFW,1,B,112335N4YFAA
1,1,1/1/15,3026,N670MQ,BWI,JFK,1,A,113026N670MQ
1,1,1/1/15,3341,N923MQ,DFW,ABI,1,B,113341N923MQ
1,1,1/1/15,3172,N633MQ,CID,ORD,1,A,113172N633MQ
1,1,1/1/15,1041,N3DEAA,CLT,DFW,1,B,111041N3DEAA
1,1,1/1/15,3137,N680MQ,DFW,MLI,1,B,113137N680MQ
1,1,1/1/15,1212,N010AA,SDF,DFW,1,B,111212N010AA
1,1,1/1/15,5576,N924SW,DEN,PDX,1,C,115576N924SW
1,1,1/1/15,2380,N468AA,LAX,STL,1,A,112380N468AA
1,1,1/1/15,1061,,DEN,SNA,1,B,111061
1,1,1/1/15,4707,N11526,IAH,HRL,1,B,114707N11526
1,1,1/1/15,2538,N909EV,DFW,TYR,1,A,112538N909EV
1,1,1/1/15,3453,N631MQ,SJT,DFW,1,B,113453N631MQ
1,1,1/1/15,6271,N903SW,DEN,CPR,1,C,116271N903SW
1,1,1/1/15,5183,N730SK,DEN,PSC,1,C,115183N730SK
1,1,1/1/15,370,N484AA,BWI,DFW,1,B,11370N484AA
1,1,1/1/15,3259,N1EAMQ,DFW,MAF,1,B,113259N1EAMQ
1,1,1/1/15,3341,N923MQ,ABI,DFW,1,B,113341N923MQ
1,1,1/1/15,5167,N716SK,DEN,MSN,1,B,115167N716SK
1,1,1/1/15,3927,N11165,IAH,MAF,1,B,113927N11165
1,1,1/1/15,4860,N11137,LFT,DEN,1,C,114860N11137
1,1,1/1/15,6257,N986SW,FCA,DEN,1,C,116257N986SW
1,1,1/1/15,3363,N902MQ,DFW,MOB,1,B,113363N902MQ
1,1,1/1/15,1143,,ORD,DEN,1,B,111143
1,1,1/1/15,4230,N11106,DIK,DEN,1,C,114230N11106
1,1,1/1/15,5555,N928SW,DEN,GJT,1,C,115555N928SW
1,1,1/1/15,3055,N645MQ,DFW,GGG,1,B,113055N645MQ
1,1,1/1/15,3327,N519MQ,DFW,CRP,1,B,113327N519MQ
1,1,1/1/15,4116,N14543,MAF,IAH,1,C,114116N14543
1,1,1/1/15,3195,N600MQ,DFW,ABI,1,B,113195N600MQ
1,1,1/1/15,2538,N909EV,TYR,DFW,1,A,112538N909EV
1,1,1/1/15,5438,N576SW,PUB,DEN,1,C,115438N576SW
1,1,1/1/15,5564,N791SK,ASE,IAH,1,B,115564N791SK
1,1,1/1/15,3548,N633MQ,DFW,SJT,1,B,113548N633MQ
1,1,1/1/15,6413,N978SW,DEN,FAR,1,C,116413N978SW
1,1,1/1/15,291,N3DNAA,JFK,AUS,1,A,11291N3DNAA
1,1,1/1/15,3692,N845MQ,DFW,ROW,1,B,113692N845MQ
1,1,1/1/15,1057,,DFW,DEN,1,B,111057
1,1,1/1/15,4086,N11526,HRL,IAH,1,B,114086N11526
1,1,1/1/15,6104,N21144,ISN,DEN,1,C,116104N21144
1,1,1/1/15,5563,N932EV,BOI,DEN,1,C,115563N932EV
1,1,1/1/15,5211,N982SW,DEN,OKC,1,C,115211N982SW
1,1,1/1/15,4774,N406WN,AUS,DAL,1,A,114774N406WN
1,1,1/1/15,2349,N521SW,DAL,HOU,1,A,112349N521SW
1,1,1/1/15,2636,N988CA,ORD,MKE,1,A,112636N988CA
1,1,1/1/15,3240,N925MQ,PIA,DFW,1,A,113240N925MQ
1,1,1/1/15,5642,N903SW,CPR,DEN,1,C,115642N903SW
1,1,1/1/15,4356,N48901,IAH,MAF,1,C,114356N48901
1,1,1/1/15,3259,N1EAMQ,MAF,DFW,1,B,113259N1EAMQ
1,1,1/1/15,5659,N924SW,PDX,DEN,1,C,115659N924SW
1,1,1/1/15,1436,,SNA,DEN,1,B,111436
1,1,1/1/15,2804,N686MQ,DFW,SGF,1,B,112804N686MQ
1,1,1/1/15,3055,N645MQ,GGG,DFW,1,B,113055N645MQ
1,1,1/1/15,3195,N600MQ,ABI,DFW,1,B,113195N600MQ
1,1,1/1/15,4173,N14153,SLC,DEN,1,C,114173N14153
1,1,1/1/15,2937,N614MQ,DFW,ABI,1,B,112937N614MQ
1,1,1/1/15,3692,N845MQ,ROW,DFW,1,B,113692N845MQ
1,1,1/1/15,1521,,DEN,DFW,1,B,111521
1,1,1/1/15,4442,N12172,IAH,HOB,1,B,114442N12172
1,1,1/1/15,5185,N928SW,GJT,DEN,1,C,115185N928SW
1,1,1/1/15,6384,N730SK,PSC,DEN,1,C,116384N730SK
1,1,1/1/15,6,N398AA,OGG,DFW,1,A,116N398AA
1,1,1/1/15,5790,N11165,MAF,IAH,1,B,115790N11165
1,1,1/1/15,555,,PHL,SLC,1,A,11555
1,1,1/1/15,2821,N504MQ,DFW,MAF,1,B,112821N504MQ
1,1,1/1/15,3548,N633MQ,SJT,DFW,1,B,113548N633MQ
1,1,1/1/15,3090,N688MQ,DFW,LCH,1,B,113090N688MQ
1,1,1/1/15,3327,N519MQ,CRP,DFW,1,B,113327N519MQ
1,1,1/1/15,1730,,BOS,DEN,1,A,111730
1,1,1/1/15,2798,N678MQ,DFW,TLH,1,B,112798N678MQ
1,1,1/1/15,3387,N928MQ,DFW,GCK,1,B,113387N928MQ
1,1,1/1/15,5649,N970SW,DEN,BUR,1,C,115649N970SW
1,1,1/1/15,2927,N640MQ,DFW,ABI,1,B,112927N640MQ
1,1,1/1/15,453,,DEN,BOI,1,B,11453
1,1,1/1/15,6516,N986SW,DEN,FCA,1,C,116516N986SW
1,1,1/1/15,1102,,DEN,ORD,1,B,111102
1,1,1/1/15,3034,N692MQ,DFW,JLN,1,B,113034N692MQ
1,1,1/1/15,6206,N910SW,PHX,DEN,1,C,116206N910SW
1,1,1/1/15,6155,N11106,DEN,ISN,1,C,116155N11106
1,1,1/1/15,5232,N716SK,MSN,DEN,1,C,115232N716SK
1,1,1/1/15,5960,N11137,DEN,LBB,1,C,115960N11137
1,1,1/1/15,6147,N21144,DEN,LNK,1,C,116147N21144
1,1,1/1/15,5563,N932EV,DEN,MOT,1,C,115563N932EV
1,1,1/1/15,6550,N506CA,PHX,SLC,1,A,116550N506CA
1,1,1/1/15,5968,N17196,TUL,DEN,1,C,115968N17196
1,1,1/1/15,6514,N758SK,DEN,ASE,1,A,116514N758SK
1,1,1/1/15,215,,DEN,MSP,1,B,11215
1,1,1/1/15,2821,N504MQ,MAF,DFW,1,B,112821N504MQ
1,1,1/1/15,5478,N576SW,DEN,LAR,1,C,115478N576SW
1,1,1/1/15,6108,N14153,DEN,AMA,1,C,116108N14153
1,1,1/1/15,2781,N825MQ,DFW,SPS,1,B,112781N825MQ
1,1,1/1/15,3089,N925MQ,DFW,ABI,1,B,113089N925MQ
1,1,1/1/15,2846,N651MQ,DFW,BMI,1,B,112846N651MQ
1,1,1/1/15,6318,N978SW,FAR,DEN,1,C,116318N978SW
1,1,1/1/15,6468,N982SW,OKC,DEN,1,C,116468N982SW
1,1,1/1/15,2934,N900MQ,DFW,GSP,1,B,112934N900MQ
1,1,1/1/15,2766,N676MQ,DFW,PIA,1,A,112766N676MQ
1,1,1/1/15,2985,N849MQ,DFW,ROW,1,B,112985N849MQ
1,1,1/1/15,3695,N635MQ,DFW,SAF,1,A,113695N635MQ
1,1,1/1/15,4516,N16147,IAH,HRL,1,B,114516N16147
1,1,1/1/15,4228,N13978,IAH,MAF,1,B,114228N13978
1,1,1/1/15,2791,N543MQ,DFW,MAF,1,B,112791N543MQ
1,1,1/1/15,596,N515NK,FLL,MSP,1,A,11596N515NK
1,1,1/1/15,2526,N879AS,DFW,LAW,1,A,112526N879AS
1,1,1/1/15,3135,N935MQ,DFW,ABI,1,B,113135N935MQ
1,1,1/1/15,3103,N647MQ,DFW,SJT,1,B,113103N647MQ
1,1,1/1/15,5968,N11109,DEN,ELP,1,C,115968N11109
1,1,1/1/15,4173,N17196,DEN,ABQ,1,C,114173N17196
1,1,1/1/15,5340,N958SW,DEN,MAF,1,B,115340N958SW
1,1,1/1/15,6210,N910SW,DEN,PSP,1,C,116210N910SW
1,1,1/1/15,470,,HNL,LAX,1,A,11470
1,1,1/1/15,6419,N117SY,SFO,SAT,1,B,116419N117SY
1,2,1/2/15,1913,,SLC,CLT,1,A,121913
1,2,1/2/15,597,N515NK,MSP,FLL,1,A,12597N515NK
1,2,1/2/15,4399,N13978,MAF,IAH,1,B,124399N13978
1,2,1/2/15,4671,N16147,HRL,IAH,1,B,124671N16147
1,2,1/2/15,3534,N647MQ,ABI,DFW,1,B,123534N647MQ
1,2,1/2/15,6261,N117SY,SAT,SFO,1,B,126261N117SY
1,2,1/2/15,2393,N797MX,OAK,DEN,1,A,122393N797MX
1,2,1/2/15,321,,MSP,DEN,1,B,12321
1,2,1/2/15,3133,N524SW,MAF,HOU,1,B,123133N524SW
1,2,1/2/15,2898,N514MQ,MAF,DFW,1,B,122898N514MQ
1,2,1/2/15,3251,N931MQ,MHK,DFW,1,A,123251N931MQ
1,2,1/2/15,1975,N346SW,LAX,OAK,1,A,121975N346SW
1,2,1/2/15,3288,N825MQ,SPS,DFW,1,B,123288N825MQ
1,2,1/2/15,3408,N609MQ,SJT,DFW,1,B,123408N609MQ
1,2,1/2/15,5337,N958SW,MAF,DEN,1,B,125337N958SW
1,2,1/2/15,2125,N729SW,BWI,MDW,1,A,122125N729SW
1,2,1/2/15,2522,N879AS,LAW,DFW,1,A,122522N879AS
1,2,1/2/15,2966,N849MQ,ROW,DFW,1,B,122966N849MQ
1,2,1/2/15,4438,N12172,HOB,IAH,1,B,124438N12172
1,2,1/2/15,2226,N496AA,DFW,TPA,1,A,122226N496AA
1,2,1/2/15,2248,N240WN,MAF,DAL,1,B,122248N240WN
1,2,1/2/15,4993,N498WN,DAL,MAF,1,B,124993N498WN
1,2,1/2/15,3362,N523MQ,DFW,MAF,1,B,123362N523MQ
1,2,1/2/15,2908,N905MQ,ABI,DFW,1,B,122908N905MQ
1,2,1/2/15,833,,BOI,DEN,1,B,12833
1,2,1/2/15,4028,N373SW,OAK,SAN,1,A,124028N373SW
1,2,1/2/15,4461,N12540,MAF,IAH,1,C,124461N12540
1,2,1/2/15,6036,N11109,ELP,DEN,1,C,126036N11109
1,2,1/2/15,2305,N4WKAA,ORD,DFW,1,A,122305N4WKAA
1,2,1/2/15,2831,N908MQ,DFW,TUL,1,B,122831N908MQ
1,2,1/2/15,376,N477AA,DFW,IND,1,A,12376N477AA
1,2,1/2/15,5489,N758SK,ASE,IAH,1,A,125489N758SK
1,2,1/2/15,1677,N549AA,DFW,MEM,1,A,121677N549AA
1,2,1/2/15,3320,N686MQ,DFW,LAW,1,B,123320N686MQ
1,2,1/2/15,1002,N523SW,HOU,MAF,1,B,121002N523SW
1,2,1/2/15,3200,N8EGMQ,DFW,LBB,1,B,123200N8EGMQ
1,2,1/2/15,1222,N4WTAA,TUS,DFW,1,A,121222N4WTAA
1,2,1/2/15,3322,N827MQ,ABI,DFW,1,B,123322N827MQ
1,2,1/2/15,6551,N506CA,SLC,PHX,1,A,126551N506CA
1,2,1/2/15,1984,N508SW,DAL,LBB,1,B,121984N508SW
1,2,1/2/15,1279,N561AA,DFW,OMA,1,A,121279N561AA
1,2,1/2/15,5548,N970SW,BUR,DEN,1,C,125548N970SW
1,2,1/2/15,5187,N774SK,ASE,SFO,1,A,125187N774SK
1,2,1/2/15,1199,N498WN,MAF,DAL,1,B,121199N498WN
1,2,1/2/15,1567,N566AA,STL,LAX,1,A,121567N566AA
1,2,1/2/15,1398,N549US,LAX,SEA,1,A,121398N549US
1,2,1/2/15,4601,N14977,IAH,LBB,1,B,124601N14977
1,2,1/2/15,3362,N523MQ,MAF,DFW,1,B,123362N523MQ
1,2,1/2/15,4575,N13903,IAH,MAF,1,C,124575N13903
1,2,1/2/15,6077,N12163,TYS,DEN,1,C,126077N12163
1,2,1/2/15,1528,N409WN,DAL,MAF,1,B,121528N409WN
1,2,1/2/15,2568,N903EV,DFW,SPS,1,A,122568N903EV
1,2,1/2/15,3128,N514MQ,ORD,CVG,1,A,123128N514MQ
1,2,1/2/15,2888,N909MQ,DFW,MGM,1,B,122888N909MQ
1,2,1/2/15,1356,N3DNAA,AUS,DFW,1,A,121356N3DNAA
1,2,1/2/15,2515,N830AS,DFW,SJT,1,A,122515N830AS
1,2,1/2/15,2831,N908MQ,TUL,DFW,1,B,122831N908MQ
1,2,1/2/15,3320,N686MQ,LAW,DFW,1,B,123320N686MQ
1,2,1/2/15,1806,,LAX,CLT,1,A,121806
1,2,1/2/15,3190,N524MQ,DFW,MAF,1,B,123190N524MQ
1,2,1/2/15,2776,N637MQ,DFW,HOU,1,B,122776N637MQ
1,2,1/2/15,5372,N576SW,PUB,DEN,1,C,125372N576SW
1,2,1/2/15,1684,N7720F,SAN,OAK,1,A,121684N7720F
1,2,1/2/15,3200,N514MQ,LBB,DFW,1,B,123200N514MQ
1,2,1/2/15,326,N582AA,DFW,STL,1,A,12326N582AA
1,2,1/2/15,24,N523SW,MAF,HOU,1,B,1224N523SW
1,2,1/2/15,5590,N913SW,DEN,MLI,1,C,125590N913SW
1,2,1/2/15,5327,N961SW,DEN,MAF,1,B,125327N961SW
1,2,1/2/15,1059,N508SW,LBB,DAL,1,B,121059N508SW
1,2,1/2/15,5594,N952SW,DEN,RAP,1,C,125594N952SW
1,2,1/2/15,1677,N549AA,MEM,DFW,1,A,121677N549AA
1,2,1/2/15,2568,N903EV,SPS,DFW,1,A,122568N903EV
1,2,1/2/15,2548,N905EV,BTR,DFW,1,A,122548N905EV
1,2,1/2/15,2758,N651MQ,DFW,ROW,1,B,122758N651MQ
1,2,1/2/15,6377,N916SW,DEN,DSM,1,C,126377N916SW
1,2,1/2/15,1528,N409WN,MAF,LAS,1,B,121528N409WN
1,2,1/2/15,119,N356AA,DFW,OGG,1,A,12119N356AA
1,2,1/2/15,98,N3LRAA,SFO,ORD,1,A,1298N3LRAA
1,2,1/2/15,2515,N830AS,SJT,DFW,1,A,122515N830AS
1,2,1/2/15,2271,N526SW,HOU,MAF,1,B,122271N526SW
1,2,1/2/15,355,N276WN,LAS,MAF,1,B,12355N276WN
1,2,1/2/15,2303,N4YFAA,DFW,ORD,1,A,122303N4YFAA
1,2,1/2/15,3922,N14977,LBB,IAH,1,B,123922N14977
1,2,1/2/15,6497,N986SW,DEN,LIT,1,C,126497N986SW
1,2,1/2/15,3258,N13903,MAF,IAH,1,C,123258N13903
1,2,1/2/15,4599,N14125,IAH,HOB,1,C,124599N14125
1,2,1/2/15,2776,N637MQ,HOU,DFW,1,B,122776N637MQ
1,2,1/2/15,6073,N12163,DEN,BNA,1,C,126073N12163
1,2,1/2/15,1279,N561AA,OMA,DFW,1,A,121279N561AA
1,2,1/2/15,3190,N524MQ,MAF,DFW,1,B,123190N524MQ
1,2,1/2/15,6183,N11119,DEN,LBB,1,B,126183N11119
1,2,1/2/15,1041,N3ADAA,DFW,CLT,1,A,121041N3ADAA
1,2,1/2/15,2888,N645MQ,MGM,DFW,1,B,122888N645MQ
1,2,1/2/15,5390,N576SW,DEN,GCC,1,C,125390N576SW
1,2,1/2/15,2758,N931MQ,ROW,DFW,1,B,122758N931MQ
1,2,1/2/15,5417,N946SW,DEN,HYS,1,C,125417N946SW
1,2,1/2/15,4476,N616QX,PSP,SEA,1,A,124476N616QX
1,2,1/2/15,3927,N12967,IAH,MAF,1,C,123927N12967
1,2,1/2/15,1714,N242WN,DAL,MAF,1,B,121714N242WN
1,2,1/2/15,376,N477AA,IND,DFW,1,A,12376N477AA
1,2,1/2/15,2500,N901EV,DFW,LAW,1,A,122500N901EV
1,2,1/2/15,5518,N770SK,DEN,ONT,1,C,125518N770SK
1,2,1/2/15,1189,N367NW,SLC,BWI,1,A,121189N367NW
1,2,1/2/15,2879,N520MQ,DFW,MAF,1,B,122879N520MQ
1,2,1/2/15,3214,N557WN,LBB,LAS,1,B,123214N557WN
1,2,1/2/15,976,N571AA,DFW,IAH,1,A,12976N571AA
1,2,1/2/15,5101,N398CA,BTR,ATL,1,B,125101N398CA
1,2,1/2/15,3128,N510MQ,CVG,ORD,1,A,123128N510MQ
1,2,1/2/15,5555,N952SW,RAP,DEN,1,C,125555N952SW
1,2,1/2/15,158,N299WN,MDW,STL,1,A,12158N299WN
1,2,1/2/15,326,N582AA,STL,DFW,1,A,12326N582AA
1,2,1/2/15,4614,N14125,HOB,IAH,1,C,124614N14125
1,2,1/2/15,4547,N914WN,OAK,SAN,1,A,124547N914WN
1,2,1/2/15,3604,N640MQ,DFW,LAW,1,B,123604N640MQ
1,2,1/2/15,333,N526SW,MAF,HOU,1,B,12333N526SW
1,2,1/2/15,1398,N549US,SEA,LAX,1,A,121398N549US
1,2,1/2/15,2503,N901EV,DFW,BTR,1,A,122503N901EV
1,2,1/2/15,3356,N502MQ,ORD,MEM,1,A,123356N502MQ
1,2,1/2/15,1846,N528SW,DAL,LBB,1,B,121846N528SW
1,2,1/2/15,2500,N901EV,LAW,DFW,1,A,122500N901EV
1,2,1/2/15,3226,N242WN,MAF,DAL,1,B,123226N242WN
1,2,1/2/15,3450,N629MQ,DFW,MAF,1,B,123450N629MQ
1,2,1/2/15,3124,N651MQ,DFW,ABI,1,B,123124N651MQ
1,2,1/2/15,5334,N961SW,MAF,DEN,1,B,125334N961SW
1,2,1/2/15,2879,N520MQ,MAF,DFW,1,B,122879N520MQ
1,2,1/2/15,5331,N576SW,GCC,DEN,1,C,125331N576SW
1,2,1/2/15,6281,N770SK,ONT,DEN,1,C,126281N770SK
1,2,1/2/15,4358,N12967,MAF,IAH,1,C,124358N12967
1,2,1/2/15,3604,N640MQ,LAW,DFW,1,B,123604N640MQ
1,2,1/2/15,6337,N913SW,MLI,DEN,1,C,126337N913SW
1,2,1/2/15,5165,N916SW,DSM,DEN,1,C,125165N916SW
1,2,1/2/15,976,N574AA,IAH,DFW,1,A,12976N574AA
1,2,1/2/15,1847,N408WN,STL,MDW,1,A,121847N408WN
1,2,1/2/15,2998,N645MQ,DFW,BTR,1,B,122998N645MQ
1,2,1/2/15,5411,N946SW,HYS,DEN,1,C,125411N946SW
1,2,1/2/15,4985,N921EV,ATL,BTR,1,B,124985N921EV
1,2,1/2/15,4601,N11119,LBB,DEN,1,C,124601N11119
1,2,1/2/15,4725,N914WN,SAN,OAK,1,A,124725N914WN
1,2,1/2/15,2503,N901EV,BTR,DFW,1,A,122503N901EV
1,2,1/2/15,5372,N903SW,DEN,MAF,1,B,125372N903SW
1,2,1/2/15,6413,N986SW,LIT,DEN,1,C,126413N986SW
1,2,1/2/15,4218,N13913,IAH,LBB,1,B,124218N13913
1,2,1/2/15,3450,N697MQ,MAF,DFW,1,B,123450N697MQ
1,2,1/2/15,1347,N455AA,DFW,DSM,1,A,121347N455AA
1,2,1/2/15,5790,N16561,IAH,MAF,1,C,125790N16561
1,2,1/2/15,1664,N528SW,LBB,DAL,1,B,121664N528SW
1,2,1/2/15,1982,N522SW,DAL,LBB,1,B,121982N522SW
1,2,1/2/15,2145,N652SW,DAL,MAF,1,B,122145N652SW
1,2,1/2/15,2335,N487AA,ORD,DFW,1,A,122335N487AA
1,2,1/2/15,3356,N502MQ,MEM,ORD,1,A,123356N502MQ
1,2,1/2/15,4733,N614SK,SEA,SJC,1,A,124733N614SK
1,2,1/2/15,35,,DAL,HOU,1,A,1235
1,2,1/2/15,36,N610WN,HOU,DAL,1,A,1236N610WN
1,2,1/2/15,4985,N921EV,BTR,ATL,1,B,124985N921EV
1,2,1/2/15,355,N276WN,MAF,DAL,1,B,12355N276WN
1,2,1/2/15,1041,N3ADAA,CLT,DFW,1,A,121041N3ADAA
1,2,1/2/15,3354,N515MQ,DFW,LBB,1,B,123354N515MQ
1,2,1/2/15,6161,N11119,DEN,LBB,1,C,126161N11119
1,2,1/2/15,4969,N824AS,DEN,AMA,1,C,124969N824AS
1,2,1/2/15,4695,N549CA,SLC,BNA,1,A,124695N549CA
1,2,1/2/15,2998,N628MQ,BTR,DFW,1,B,122998N628MQ
1,2,1/2/15,5334,N576SW,DEN,PUB,1,C,125334N576SW
1,2,1/2/15,5997,N14174,DEN,CID,1,C,125997N14174
1,2,1/2/15,3259,N514MQ,DFW,MAF,1,B,123259N514MQ
1,2,1/2/15,3920,N13975,IAH,MAF,1,C,123920N13975
1,2,1/2/15,2530,N902EV,DFW,BTR,1,A,122530N902EV
1,2,1/2/15,3582,N607MQ,DFW,LAW,1,B,123582N607MQ
1,2,1/2/15,926,N4WTAA,DFW,LIT,1,A,12926N4WTAA
1,2,1/2/15,2145,N652SW,MAF,LAS,1,B,122145N652SW
1,2,1/2/15,41,N610WN,DAL,HOU,1,A,1241N610WN
1,2,1/2/15,47,N522SW,LBB,DAL,1,B,1247N522SW
1,2,1/2/15,4435,N13913,LBB,IAH,1,B,124435N13913
1,2,1/2/15,952,N520SW,AUS,LBB,1,B,12952N520SW
1,2,1/2/15,4116,N16561,MAF,IAH,1,C,124116N16561
1,2,1/2/15,3354,N515MQ,LBB,DFW,1,B,123354N515MQ
1,2,1/2/15,3457,N689MQ,DFW,TXK,1,B,123457N689MQ
1,2,1/2/15,3406,N909MQ,DFW,SPS,1,B,123406N909MQ
1,2,1/2/15,3692,N819MQ,DFW,ROW,1,B,123692N819MQ
1,2,1/2/15,1347,N455AA,DSM,DFW,1,A,121347N455AA
1,2,1/2/15,3592,N644SW,MDW,DCA,1,A,123592N644SW
1,2,1/2/15,5380,N903SW,MAF,DEN,1,B,125380N903SW
1,2,1/2/15,2290,N553AA,MCO,DFW,1,A,122290N553AA
1,2,1/2/15,2919,N8EGMQ,ORD,LIT,1,A,122919N8EGMQ
1,2,1/2/15,2994,N908MQ,DFW,ACT,1,A,122994N908MQ
1,2,1/2/15,3582,N607MQ,LAW,DFW,1,B,123582N607MQ
1,2,1/2/15,1308,N549AA,DFW,MCO,1,A,121308N549AA
1,2,1/2/15,5226,N716SK,JAC,DEN,1,C,125226N716SK
1,2,1/2/15,4259,N14542,IAH,LBB,1,B,124259N14542
1,2,1/2/15,1116,N4XNAA,ORD,MSP,1,A,121116N4XNAA
1,2,1/2/15,4356,N19554,IAH,MAF,1,B,124356N19554
1,2,1/2/15,3259,N543MQ,MAF,DFW,1,B,123259N543MQ
1,2,1/2/15,4733,N614SK,SJC,SEA,1,A,124733N614SK
1,2,1/2/15,3195,N621MQ,ABI,DFW,1,B,123195N621MQ
1,2,1/2/15,4173,N11181,SLC,DEN,1,C,124173N11181
1,2,1/2/15,4979,N824AS,AMA,DEN,1,C,124979N824AS
1,2,1/2/15,2530,N902EV,BTR,DFW,1,A,122530N902EV
1,2,1/2/15,3692,N819MQ,ROW,DFW,1,B,123692N819MQ
1,2,1/2/15,4442,N16178,IAH,HOB,1,B,124442N16178
1,2,1/2/15,5790,N13975,MAF,IAH,1,C,125790N13975
1,2,1/2/15,6084,N11119,LBB,DEN,1,B,126084N11119
1,2,1/2/15,926,N489AA,LIT,DFW,1,A,12926N489AA
1,2,1/2/15,2534,N908EV,DFW,CRP,1,A,122534N908EV
1,2,1/2/15,2821,N542MQ,DFW,MAF,1,B,122821N542MQ
1,2,1/2/15,3457,N689MQ,TXK,DFW,1,B,123457N689MQ
1,2,1/2/15,1189,N367NW,BWI,SLC,1,A,121189N367NW
1,2,1/2/15,3406,N909MQ,SPS,DFW,1,B,123406N909MQ
1,2,1/2/15,3090,N612MQ,DFW,LCH,1,B,123090N612MQ
1,2,1/2/15,1001,N4XHAA,DFW,TUS,1,A,121001N4XHAA
1,2,1/2/15,55,N520SW,LBB,DAL,1,B,1255N520SW
1,2,1/2/15,2994,N908MQ,ACT,DFW,1,A,122994N908MQ
1,2,1/2/15,2335,N201AA,DFW,ORD,1,A,122335N201AA
1,2,1/2/15,344,N437UA,IAH,LGA,1,A,12344N437UA
1,2,1/2/15,1362,N567AA,DFW,OMA,1,A,121362N567AA
1,2,1/2/15,1926,N522US,ATL,MCI,1,B,121926N522US
1,2,1/2/15,6492,N903SW,DEN,COD,1,C,126492N903SW
1,2,1/2/15,914,,TPA,TTN,1,A,12914
1,2,1/2/15,3034,N931MQ,DFW,JLN,1,A,123034N931MQ
1,2,1/2/15,6078,N14174,CID,DEN,1,C,126078N14174
1,2,1/2/15,2976,N524MQ,OKC,DFW,1,A,122976N524MQ
1,2,1/2/15,5960,N11113,DEN,LBB,1,B,125960N11113
1,2,1/2/15,1998,N986AT,DTW,MCI,1,B,121998N986AT
1,2,1/2/15,892,N978DL,MSP,MCI,1,B,12892N978DL
1,2,1/2/15,5563,N495CA,DEN,MOT,1,B,125563N495CA
1,2,1/2/15,2534,N902EV,CRP,DFW,1,A,122534N902EV
1,2,1/2/15,2919,N504MQ,LIT,ORD,1,A,122919N504MQ
1,2,1/2/15,6256,N785SK,DEN,FSD,1,C,126256N785SK
1,2,1/2/15,6514,N716SK,DEN,ASE,1,C,126514N716SK
1,2,1/2/15,5619,N495CA,DEN,HLN,1,C,125619N495CA
1,2,1/2/15,1116,N566AA,MSP,ORD,1,A,121116N566AA
1,2,1/2/15,2821,N542MQ,MAF,DFW,1,B,122821N542MQ
1,2,1/2/15,362,N483AA,DFW,MKE,1,A,12362N483AA
1,2,1/2/15,2536,N902EV,DFW,MLU,1,A,122536N902EV
1,2,1/2/15,3303,N908MQ,DFW,GJT,1,A,123303N908MQ
1,2,1/2/15,2781,N820MQ,DFW,SPS,1,B,122781N820MQ
1,2,1/2/15,3089,N676MQ,DFW,ABI,1,B,123089N676MQ
1,2,1/2/15,2846,N651MQ,DFW,BMI,1,A,122846N651MQ
1,2,1/2/15,3050,N687MQ,DFW,VPS,1,A,123050N687MQ
1,2,1/2/15,2985,N848MQ,DFW,ROW,1,B,122985N848MQ
1,2,1/2/15,4635,N607SK,SEA,GEG,1,A,124635N607SK
1,2,1/2/15,1457,N4YSAA,DFW,AUS,1,A,121457N4YSAA
1,2,1/2/15,4865,N14173,IAH,MAF,1,B,124865N14173
1,2,1/2/15,14,,HNL,EWR,1,B,1214
1,2,1/2/15,2791,N502MQ,DFW,MAF,1,B,122791N502MQ
1,2,1/2/15,303,,DEN,GEG,1,A,12303
1,2,1/2/15,7378,N460SW,SLC,BTM,1,B,127378N460SW
1,2,1/2/15,5247,N838AS,ATL,BTR,1,A,125247N838AS
1,2,1/2/15,2526,N902EV,DFW,LAW,1,A,122526N902EV
1,2,1/2/15,2382,N298WN,DCA,MDW,1,A,122382N298WN
1,2,1/2/15,2363,N921DL,ATL,MCI,1,B,122363N921DL
1,2,1/2/15,3103,N905MQ,DFW,SJT,1,A,123103N905MQ
1,2,1/2/15,3652,N606MQ,DFW,TXK,1,B,123652N606MQ
1,2,1/2/15,5239,N941SW,DEN,EUG,1,A,125239N941SW
1,2,1/2/15,3017,N542MQ,DFW,AMA,1,B,123017N542MQ
1,2,1/2/15,5320,N903SW,DEN,MAF,1,B,125320N903SW
1,2,1/2/15,5475,N560SW,DEN,RKS,1,A,125475N560SW
1,2,1/2/15,1216,N403AA,DFW,TUL,1,A,121216N403AA
1,2,1/2/15,1335,N564AA,DFW,LAS,1,A,121335N564AA
1,3,1/3/15,214,N625NK,LAS,DFW,1,B,13214N625NK
1,3,1/3/15,3270,N14173,MAF,IAH,1,B,133270N14173
1,3,1/3/15,6391,N941SW,EUG,DEN,1,A,136391N941SW
1,3,1/3/15,4416,N12142,OKC,EWR,1,C,134416N12142
