MONTH,DAY,DATE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,CANCELLED,CANCELLATION_CODE,ID
1,10,1/10/20,3688,N857RW,IAH,MCI,1,B,1103688N857RW
1,10,1/10/20,3705,N636RW,EWR,MCI,1,B,1103705N636RW
1,17,1/17/20,3493,N644RW,EWR,MCI,1,B,1173493N644RW
1,17,1/17/20,3629,N857RW,MCI,DEN,1,B,1173629N857RW
1,17,1/17/20,3703,N745YX,MCI,EWR,1,B,1173703N745YX
1,10,1/10/20,4544,N126HQ,DCA,MCI,1,B,1104544N126HQ
1,17,1/17/20,4576,N445YX,LGA,STL,1,B,1174576N445YX
1,17,1/17/20,4576,N445YX,STL,LGA,1,B,1174576N445YX
1,17,1/17/20,4583,N425YX,MSP,LGA,1,B,1174583N425YX
1,10,1/10/20,4587,N126HQ,MCI,DCA,1,B,1104587N126HQ
1,16,1/16/20,4637,N413YX,LGA,PIT,1,C,1164637N413YX
1,17,1/17/20,4642,N446YX,MSP,DCA,1,B,1174642N446YX
1,10,1/10/20,4651,N439YX,MCI,MIA,1,B,1104651N439YX
1,10,1/10/20,4651,N439YX,MIA,MCI,1,B,1104651N439YX
1,16,1/16/20,4652,N445YX,LGA,RDU,1,C,1164652N445YX
1,16,1/16/20,4652,N445YX,RDU,LGA,1,C,1164652N445YX
1,13,1/13/20,4672,N114HQ,CLT,MSY,1,B,1134672N114HQ
1,13,1/13/20,4688,N109HQ,HHH,CLT,1,B,1134688N109HQ
1,14,1/14/20,4688,N131HQ,HHH,CLT,1,B,1144688N131HQ
1,12,1/12/20,4693,N129HQ,CLT,HHH,1,B,1124693N129HQ
1,13,1/13/20,4693,N131HQ,CLT,HHH,1,B,1134693N131HQ
1,17,1/17/20,4707,N425YX,DCA,MSP,1,B,1174707N425YX
1,16,1/16/20,4709,N446YX,LGA,CAE,1,C,1164709N446YX
1,17,1/17/20,4711,N444YX,MIA,STL,1,B,1174711N444YX
1,17,1/17/20,4711,N440YX,STL,MIA,1,B,1174711N440YX
1,10,1/10/20,5657,N212JQ,LGA,GRR,1,B,1105657N212JQ
1,10,1/10/20,5967,N872RW,GRR,DTW,1,B,1105967N872RW
1,11,1/11/20,5651,N212JQ,GRR,LGA,1,B,1115651N212JQ
1,11,1/11/20,6085,N244JQ,BOS,ORD,1,B,1116085N244JQ
1,11,1/11/20,6092,N208JQ,BOS,ORD,1,A,1116092N208JQ
1,11,1/11/20,6124,N213JQ,BOS,ORD,1,B,1116124N213JQ
1,11,1/11/20,6139,N208JQ,ORD,BOS,1,A,1116139N208JQ
1,11,1/11/20,6142,N213JQ,ORD,BOS,1,B,1116142N213JQ
1,17,1/17/20,5412,N8946A,MSP,DAY,1,C,1175412N8946A
1,11,1/11/20,5414,N8986B,ORD,CVG,1,A,1115414N8986B
1,17,1/17/20,5422,N902XJ,ATL,CID,1,B,1175422N902XJ
1,17,1/17/20,5422,N902XJ,CID,ATL,1,B,1175422N902XJ
1,17,1/17/20,5458,N918XJ,DTW,MDW,1,B,1175458N918XJ
1,17,1/17/20,5458,N918XJ,MDW,DTW,1,B,1175458N918XJ
1,17,1/17/20,5483,N316PQ,MSP,CLE,1,B,1175483N316PQ
1,17,1/17/20,5484,N479PX,DSM,MSP,1,C,1175484N479PX
1,17,1/17/20,5484,N479PX,MSP,DSM,1,B,1175484N479PX
1,17,1/17/20,5516,N906XJ,DSM,MSP,1,B,1175516N906XJ
1,14,1/14/20,5529,N8886A,ATL,CHO,1,B,1145529N8886A
1,14,1/14/20,5529,N8886A,CHO,ATL,1,B,1145529N8886A
1,17,1/17/20,5017,N228PQ,DSM,DTW,1,B,1175017N228PQ
1,17,1/17/20,5034,N926XJ,MCI,MSP,1,B,1175034N926XJ
1,17,1/17/20,5034,N926XJ,MSP,MCI,1,B,1175034N926XJ
1,17,1/17/20,5064,N186PQ,CID,DTW,1,B,1175064N186PQ
1,17,1/17/20,5064,N186PQ,DTW,CID,1,B,1175064N186PQ
1,24,1/24/20,5066,N313PQ,PIT,LGA,1,A,1245066N313PQ
1,17,1/17/20,5073,N316PQ,IAH,MSP,1,B,1175073N316PQ
1,17,1/17/20,5099,N921XJ,ORD,RDU,1,C,1175099N921XJ
1,17,1/17/20,5099,N921XJ,RDU,ORD,1,C,1175099N921XJ
1,17,1/17/20,5111,N8980A,CWA,MSP,1,B,1175111N8980A
1,16,1/16/20,2439,N7887A,DAL,AMA,1,B,1162439N7887A
1,16,1/16/20,1119,N730SW,DAL,AUS,1,B,1161119N730SW
1,16,1/16/20,1240,N8507C,DAL,BWI,1,B,1161240N8507C
1,16,1/16/20,5787,N8643A,DAL,DCA,1,A,1165787N8643A
1,16,1/16/20,27,N266WN,DAL,HOU,1,A,11627N266WN
1,16,1/16/20,1628,N446WN,DAL,HOU,1,A,1161628N446WN
1,16,1/16/20,346,N565WN,DAL,MAF,1,B,116346N565WN
1,16,1/16/20,403,N430WN,DAL,MDW,1,B,116403N430WN
1,16,1/16/20,1676,N244WN,DAL,PHX,1,B,1161676N244WN
1,16,1/16/20,5748,N8684F,DCA,DAL,1,B,1165748N8684F
1,16,1/16/20,20,N224WN,HOU,DAL,1,A,11620N224WN
1,16,1/16/20,32,N718SW,HOU,DAL,1,B,11632N718SW
1,16,1/16/20,4572,N287WN,LAS,BUR,1,A,1164572N287WN
1,16,1/16/20,2066,N483WN,LAS,LAX,1,A,1162066N483WN
1,16,1/16/20,879,N226WN,LAS,PHX,1,A,116879N226WN
1,16,1/16/20,2213,N476WN,LAS,SAN,1,A,1162213N476WN
1,16,1/16/20,993,N907WN,LAX,LAS,1,A,116993N907WN
1,16,1/16/20,3216,N737JW,LAX,OAK,1,A,1163216N737JW
1,16,1/16/20,1753,N747SA,LAX,SFO,1,A,1161753N747SA
1,16,1/16/20,1758,N569WN,LAX,SFO,1,C,1161758N569WN
1,16,1/16/20,1979,N213WN,LAX,SMF,1,A,1161979N213WN
1,16,1/16/20,483,N474WN,LGA,MDW,1,C,116483N474WN
1,16,1/16/20,1800,N7733B,LGA,STL,1,A,1161800N7733B
1,16,1/16/20,347,N565WN,MAF,DAL,1,B,116347N565WN
1,16,1/16/20,1732,N8555Z,MDW,DAL,1,A,1161732N8555Z
1,16,1/16/20,482,N474WN,MDW,LGA,1,C,116482N474WN
1,16,1/16/20,1670,N7825A,MDW,PIT,1,A,1161670N7825A
1,27,1/27/20,1404,N917WN,DEN,DAL,1,B,1271404N917WN
1,27,1/27/20,1647,N431WN,ELP,DAL,1,B,1271647N431WN
1,27,1/27/20,4,N232WN,HOU,DAL,1,B,1274N232WN
1,27,1/27/20,6,N720WN,HOU,DAL,1,B,1276N720WN
1,27,1/27/20,8,N780SW,HOU,DAL,1,B,1278N780SW
1,27,1/27/20,12,N7887A,HOU,DAL,1,B,12712N7887A
1,27,1/27/20,16,N745SW,HOU,DAL,1,B,12716N745SW
1,27,1/27/20,20,N496WN,HOU,DAL,1,B,12720N496WN
1,27,1/27/20,1636,N431WN,HOU,DAL,1,B,1271636N431WN
1,27,1/27/20,739,N8329B,KOA,OGG,1,A,127739N8329B
1,27,1/27/20,3216,N551WN,LAX,OAK,1,A,1273216N551WN
1,27,1/27/20,1755,N212WN,LAX,SFO,1,A,1271755N212WN
1,27,1/27/20,1828,N255WN,LAX,SFO,1,C,1271828N255WN
1,27,1/27/20,1572,N272WN,LBB,DAL,1,B,1271572N272WN
1,27,1/27/20,5602,N272WN,LBB,DAL,1,B,1275602N272WN
1,27,1/27/20,418,N7723E,MAF,DAL,1,B,127418N7723E
1,27,1/27/20,1364,N219WN,MAF,DAL,1,B,1271364N219WN
1,27,1/27/20,104,N294WN,MCI,DAL,1,B,127104N294WN
1,27,1/27/20,1547,N244WN,MCI,DAL,1,B,1271547N244WN
1,27,1/27/20,2103,N409WN,MCI,DAL,1,B,1272103N409WN
1,27,1/27/20,2074,N727SW,MDW,BNA,1,A,1272074N727SW
1,27,1/27/20,5737,N8699A,MDW,DAL,1,A,1275737N8699A
1,27,1/27/20,339,N402WN,MDW,MCO,1,A,127339N402WN
1,27,1/27/20,2097,N445WN,MDW,STL,1,A,1272097N445WN
1,27,1/27/20,1386,N409WN,MEM,DAL,1,B,1271386N409WN
1,27,1/27/20,17,N290WN,MSY,DAL,1,B,12717N290WN
1,27,1/27/20,834,N758SW,MSY,DAL,1,B,127834N758SW
1,27,1/27/20,1095,N765SW,MSY,DAL,1,B,1271095N765SW
1,27,1/27/20,2062,N259WN,OAK,BUR,1,A,1272062N259WN
1,27,1/27/20,457,N212WN,OAK,SAN,1,A,127457N212WN
1,27,1/27/20,1418,N555LV,OAK,SAN,1,A,1271418N555LV
1,27,1/27/20,659,N8329B,OGG,KOA,1,A,127659N8329B
1,27,1/27/20,1709,N935WN,OMA,SAN,1,A,1271709N935WN
1,27,1/27/20,1552,N7711N,SAN,LAS,1,A,1271552N7711N
1,27,1/27/20,2107,N212WN,SAN,SJC,1,A,1272107N212WN
1,27,1/27/20,1571,N7721E,SAT,DAL,1,B,1271571N7721E
1,27,1/27/20,1578,N445WN,SAT,DAL,1,B,1271578N445WN
1,27,1/27/20,1623,N252WN,SAT,DAL,1,B,1271623N252WN
1,27,1/27/20,2104,N252WN,SAT,DAL,1,B,1272104N252WN
1,27,1/27/20,1754,N212WN,SFO,LAX,1,A,1271754N212WN
1,27,1/27/20,1759,N282WN,SFO,LAX,1,C,1271759N282WN
1,27,1/27/20,2108,N212WN,SJC,LAX,1,A,1272108N212WN
1,27,1/27/20,855,N449WN,STL,BWI,1,A,127855N449WN
1,27,1/27/20,1842,N276WN,STL,MDW,1,A,1271842N276WN
1,27,1/27/20,282,N286WN,TUL,DAL,1,B,127282N286WN
1,27,1/27/20,6299,N940WN,TUL,DAL,1,B,1276299N940WN
1,28,1/28/20,5602,N706SW,ATL,GSP,1,A,1285602N706SW
1,28,1/28/20,162,N943WN,ATL,HOU,1,A,128162N943WN
1,28,1/28/20,350,N478WN,ATL,MDW,1,A,128350N478WN
1,28,1/28/20,678,N770SA,BUR,OAK,1,A,128678N770SA
1,28,1/28/20,682,N763SW,BUR,OAK,1,A,128682N763SW
1,28,1/28/20,694,N287WN,BUR,OAK,1,A,128694N287WN
1,28,1/28/20,2013,N7704B,BUR,SJC,1,A,1282013N7704B
1,28,1/28/20,2435,N930WN,BUR,SJC,1,A,1282435N930WN
1,28,1/28/20,47,N497WN,DAL,HOU,1,A,12847N497WN
1,28,1/28/20,201,N248WN,DAL,HOU,1,A,128201N248WN
1,28,1/28/20,1695,N8548P,DAL,MDW,1,A,1281695N8548P
1,28,1/28/20,5748,N8548P,DCA,DAL,1,A,1285748N8548P
1,28,1/28/20,1861,N941WN,DEN,MDW,1,A,1281861N941WN
1,28,1/28/20,248,N706SW,GSP,ATL,1,A,128248N706SW
1,28,1/28/20,58,N497WN,HOU,DAL,1,A,12858N497WN
1,19,1/19/20,2244,N427WN,SMF,LAS,1,A,1192244N427WN
1,20,1/20/20,960,N7863A,DAL,DEN,1,A,120960N7863A
1,20,1/20/20,3,N240WN,DAL,HOU,1,A,1203N240WN
1,20,1/20/20,15,N227WN,DAL,HOU,1,A,12015N227WN
1,20,1/20/20,55,N957WN,DAL,HOU,1,A,12055N957WN
1,3,1/3/20,2436,N485WN,OAK,BUR,1,A,132436N485WN
1,3,1/3/20,6462,N292WN,OAK,SAN,1,A,136462N292WN
1,3,1/3/20,1766,N555LV,PHX,SNA,1,A,131766N555LV
1,3,1/3/20,1561,N784SW,SAN,LAS,1,A,131561N784SW
1,3,1/3/20,1404,N292WN,SAN,SJC,1,A,131404N292WN
1,3,1/3/20,2365,N784SW,SAN,SJC,1,A,132365N784SW
1,3,1/3/20,1573,N744SW,SJC,LAX,1,A,131573N744SW
1,3,1/3/20,2391,N494WN,SJC,LAX,1,A,132391N494WN
1,3,1/3/20,1920,N714CB,SJC,SAN,1,A,131920N714CB
1,3,1/3/20,1800,N407WN,SMF,BUR,1,A,131800N407WN
1,3,1/3/20,835,N555LV,SNA,PHX,1,A,13835N555LV
1,4,1/4/20,1739,N730SW,BUR,OAK,1,A,141739N730SW
1,9,1/9/20,339,N774SW,MDW,MCO,1,A,19339N774SW
1,9,1/9/20,1211,N256WN,MSY,HOU,1,A,191211N256WN
1,9,1/9/20,549,N787SA,OAK,LAX,1,A,19549N787SA
1,9,1/9/20,676,N7811F,OAK,LAX,1,A,19676N7811F
1,9,1/9/20,850,N222WN,SAN,SFO,1,C,19850N222WN
1,9,1/9/20,1759,N927WN,SFO,LAX,1,C,191759N927WN
1,9,1/9/20,1785,N222WN,SFO,SAN,1,C,191785N222WN
1,9,1/9/20,834,N274WN,TPA,MSY,1,A,19834N274WN
1,10,1/10/20,403,N905WN,ABQ,DAL,1,B,110403N905WN
1,10,1/10/20,673,N959WN,ABQ,DAL,1,B,110673N959WN
1,10,1/10/20,2021,N8621A,ABQ,MCI,1,B,1102021N8621A
1,10,1/10/20,776,N456WN,AMA,DAL,1,B,110776N456WN
1,10,1/10/20,1521,N485WN,ATL,DAL,1,B,1101521N485WN
1,10,1/10/20,1940,N8678E,ATL,DAL,1,B,1101940N8678E
1,10,1/10/20,4050,N441WN,ATL,DAL,1,B,1104050N441WN
1,10,1/10/20,2170,N7879A,ATL,MCI,1,B,1102170N7879A
1,10,1/10/20,775,N7746C,AUS,DAL,1,B,110775N7746C
1,10,1/10/20,1385,N944WN,AUS,DAL,1,B,1101385N944WN
1,10,1/10/20,1673,N7746C,AUS,DAL,1,B,1101673N7746C
1,10,1/10/20,2439,N271LV,AUS,DAL,1,B,1102439N271LV
1,10,1/10/20,834,N478WN,AUS,MCI,1,B,110834N478WN
1,10,1/10/20,1568,N206WN,BNA,DAL,1,B,1101568N206WN
1,10,1/10/20,1983,N221WN,BNA,DAL,1,B,1101983N221WN
1,10,1/10/20,952,N713SW,BNA,MCI,1,B,110952N713SW
1,10,1/10/20,1179,N7887A,BNA,MCI,1,B,1101179N7887A
1,10,1/10/20,2078,N490WN,BUR,DAL,1,B,1102078N490WN
1,10,1/10/20,2441,N7711N,BUR,SMF,1,A,1102441N7711N
1,10,1/10/20,1242,N8693A,BWI,DAL,1,B,1101242N8693A
1,10,1/10/20,1261,N8651A,BWI,DAL,1,B,1101261N8651A
1,10,1/10/20,1379,N720WN,BWI,MCI,1,B,1101379N720WN
1,10,1/10/20,2122,N725SW,BWI,MKE,1,B,1102122N725SW
1,10,1/10/20,479,N8538V,CLT,DAL,1,B,110479N8538V
1,10,1/10/20,2219,N8686A,CMH,DAL,1,B,1102219N8686A
1,10,1/10/20,501,N8697C,DAL,ABQ,1,B,110501N8697C
1,10,1/10/20,1911,N8510E,DAL,ABQ,1,B,1101911N8510E
1,10,1/10/20,238,N456WN,DAL,AMA,1,B,110238N456WN
1,10,1/10/20,777,N456WN,DAL,AMA,1,B,110777N456WN
1,10,1/10/20,2439,N271LV,DAL,AMA,1,B,1102439N271LV
1,10,1/10/20,1994,N259WN,DAL,ATL,1,B,1101994N259WN
1,10,1/10/20,927,N467WN,DAL,AUS,1,B,110927N467WN
1,10,1/10/20,1119,N7746C,DAL,AUS,1,B,1101119N7746C
1,10,1/10/20,1584,N7862A,DAL,AUS,1,B,1101584N7862A
1,10,1/10/20,3056,N8545V,DAL,BHM,1,B,1103056N8545V
1,10,1/10/20,1261,N8651A,DAL,BNA,1,B,1101261N8651A
1,10,1/10/20,3382,N482WN,DAL,BNA,1,B,1103382N482WN
1,10,1/10/20,3667,N7723E,DAL,BNA,1,B,1103667N7723E
1,10,1/10/20,192,N958WN,DAL,BWI,1,B,110192N958WN
1,10,1/10/20,673,N959WN,DAL,DCA,1,B,110673N959WN
1,10,1/10/20,265,N763SW,DAL,DEN,1,B,110265N763SW
1,10,1/10/20,2103,N496WN,DAL,DEN,1,B,1102103N496WN
1,10,1/10/20,2319,N485WN,DAL,DEN,1,B,1102319N485WN
1,10,1/10/20,133,N8689C,DAL,ELP,1,B,110133N8689C
1,10,1/10/20,143,N771SA,DAL,ELP,1,B,110143N771SA
1,10,1/10/20,467,N8552Z,DAL,FLL,1,B,110467N8552Z
1,10,1/10/20,31,N296WN,DAL,HOU,1,B,11031N296WN
1,10,1/10/20,47,N430WN,DAL,HOU,1,B,11047N430WN
1,10,1/10/20,49,N487WN,DAL,HOU,1,B,11049N487WN
1,10,1/10/20,51,N7865A,DAL,HOU,1,B,11051N7865A
1,10,1/10/20,55,N791SW,DAL,HOU,1,B,11055N791SW
1,10,1/10/20,59,N930WN,DAL,HOU,1,B,11059N930WN
1,10,1/10/20,5523,N245WN,DAL,IND,1,B,1105523N245WN
1,10,1/10/20,210,N8622A,DAL,LAS,1,B,110210N8622A
1,10,1/10/20,1501,N798SW,DAL,LAS,1,B,1101501N798SW
1,10,1/10/20,964,N8663A,DAL,LAX,1,B,110964N8663A
1,10,1/10/20,40,N7843A,DAL,LBB,1,B,11040N7843A
1,10,1/10/20,4043,N413WN,DAL,LBB,1,B,1104043N413WN
1,10,1/10/20,280,N7849A,DAL,LGA,1,B,110280N7849A
1,10,1/10/20,1385,N944WN,DAL,LGA,1,B,1101385N944WN
1,10,1/10/20,229,N961WN,DAL,LIT,1,B,110229N961WN
1,10,1/10/20,1568,N206WN,DAL,MAF,1,B,1101568N206WN
1,10,1/10/20,1881,N438WN,DAL,MAF,1,B,1101881N438WN
1,10,1/10/20,42,N7715E,DAL,MCI,1,B,11042N7715E
1,10,1/10/20,538,N778SW,DAL,MCI,1,B,110538N778SW
1,10,1/10/20,670,N742SW,DAL,MCI,1,B,110670N742SW
1,10,1/10/20,897,N262WN,DAL,MCI,1,B,110897N262WN
1,10,1/10/20,4024,N8682B,DAL,MCO,1,B,1104024N8682B
1,10,1/10/20,400,N274WN,DAL,MDW,1,B,110400N274WN
1,10,1/10/20,403,N905WN,DAL,MDW,1,B,110403N905WN
1,10,1/10/20,1161,N8532S,DAL,MDW,1,B,1101161N8532S
1,10,1/10/20,1884,N8538V,DAL,MDW,1,B,1101884N8538V
1,10,1/10/20,52,N7841A,DAL,MEM,1,B,11052N7841A
1,10,1/10/20,580,N260WN,DAL,MSY,1,B,110580N260WN
1,10,1/10/20,971,N566WN,DAL,MSY,1,B,110971N566WN
1,10,1/10/20,1378,N913WN,DAL,MSY,1,B,1101378N913WN
1,10,1/10/20,854,N729SW,DAL,OAK,1,B,110854N729SW
1,10,1/10/20,176,N458WN,DAL,PHX,1,B,110176N458WN
1,10,1/10/20,1693,N789SW,DAL,PHX,1,B,1101693N789SW
1,10,1/10/20,2079,N490WN,DAL,PHX,1,B,1102079N490WN
1,10,1/10/20,50,N222WN,DAL,SAN,1,B,11050N222WN
1,10,1/10/20,497,N7751A,DAL,SAT,1,B,110497N7751A
1,10,1/10/20,1557,N956WN,DAL,SAT,1,B,1101557N956WN
1,10,1/10/20,1567,N7746C,DAL,SAT,1,B,1101567N7746C
1,10,1/10/20,2087,N247WN,DAL,SAT,1,B,1102087N247WN
1,10,1/10/20,2219,N8686A,DAL,SJC,1,B,1102219N8686A
1,10,1/10/20,4050,N441WN,DAL,SMF,1,B,1104050N441WN
1,10,1/10/20,46,N7863A,DAL,STL,1,B,11046N7863A
1,10,1/10/20,1360,N552WN,DAL,STL,1,B,1101360N552WN
1,10,1/10/20,1716,N949WN,DAL,TPA,1,B,1101716N949WN
1,10,1/10/20,996,N958WN,DAL,TUL,1,B,110996N958WN
1,10,1/10/20,133,N8689C,DCA,DAL,1,B,110133N8689C
1,10,1/10/20,1700,N8644C,DCA,MCI,1,B,1101700N8644C
1,10,1/10/20,996,N958WN,DEN,DAL,1,B,110996N958WN
1,10,1/10/20,1378,N913WN,DEN,DAL,1,B,1101378N913WN
1,10,1/10/20,2040,N791SW,DEN,DAL,1,B,1102040N791SW
1,10,1/10/20,59,N930WN,DEN,ELP,1,B,11059N930WN
1,10,1/10/20,290,N401WN,DEN,MCI,1,B,110290N401WN
1,10,1/10/20,510,N497WN,DEN,MCI,1,B,110510N497WN
1,10,1/10/20,1989,N755SA,DEN,MCI,1,B,1101989N755SA
1,10,1/10/20,4385,N8567Z,DEN,MCI,1,B,1104385N8567Z
1,10,1/10/20,786,N452WN,DEN,OKC,1,B,110786N452WN
1,10,1/10/20,59,N930WN,ELP,DAL,1,B,11059N930WN
1,10,1/10/20,670,N742SW,ELP,DAL,1,B,110670N742SW
1,10,1/10/20,1161,N8532S,FLL,DAL,1,B,1101161N8532S
1,10,1/10/20,2206,N8518R,FLL,MCI,1,B,1102206N8518R
1,10,1/10/20,24,N296WN,HOU,DAL,1,B,11024N296WN
1,10,1/10/20,40,N7843A,HOU,DAL,1,B,11040N7843A
1,10,1/10/20,42,N7715E,HOU,DAL,1,B,11042N7715E
1,10,1/10/20,44,N260WN,HOU,DAL,1,B,11044N260WN
1,10,1/10/20,46,N7863A,HOU,DAL,1,B,11046N7863A
1,10,1/10/20,48,N7751A,HOU,DAL,1,B,11048N7751A
1,10,1/10/20,50,N222WN,HOU,DAL,1,B,11050N222WN
1,10,1/10/20,52,N7841A,HOU,DAL,1,B,11052N7841A
1,10,1/10/20,4047,N477WN,HOU,LAS,1,B,1104047N477WN
1,10,1/10/20,642,N950WN,HOU,MCI,1,B,110642N950WN
1,10,1/10/20,1551,N296WN,HOU,MCI,1,B,1101551N296WN
1,10,1/10/20,1919,N760SW,HOU,OAK,1,B,1101919N760SW
1,10,1/10/20,965,N709SW,HOU,PHX,1,B,110965N709SW
1,10,1/10/20,1597,N405WN,HOU,SAT,1,B,1101597N405WN
1,10,1/10/20,143,N771SA,IND,DAL,1,B,110143N771SA
1,10,1/10/20,531,N790SW,IND,MCI,1,B,110531N790SW
1,10,1/10/20,1584,N7862A,LAS,DAL,1,B,1101584N7862A
1,10,1/10/20,4024,N8682B,LAS,DAL,1,B,1104024N8682B
1,10,1/10/20,1387,N7726A,LAS,HOU,1,B,1101387N7726A
1,10,1/10/20,1502,N798SW,LAS,MCI,1,B,1101502N798SW
1,10,1/10/20,528,N208WN,LAS,MKE,1,B,110528N208WN
1,10,1/10/20,1317,N8576Z,LAS,MKE,1,B,1101317N8576Z
1,10,1/10/20,879,N700GS,LAS,PHX,1,A,110879N700GS
1,10,1/10/20,2443,N8617E,LAS,RNO,1,A,1102443N8617E
1,10,1/10/20,49,N487WN,LAX,DAL,1,B,11049N487WN
1,10,1/10/20,3667,N7723E,LAX,DAL,1,B,1103667N7723E
1,10,1/10/20,392,N8523W,LAX,MCI,1,B,110392N8523W
1,10,1/10/20,1956,N248WN,LAX,MCI,1,B,1101956N248WN
1,10,1/10/20,1321,N460WN,LAX,OAK,1,B,1101321N460WN
1,10,1/10/20,1758,N7877H,LAX,SFO,1,A,1101758N7877H
1,10,1/10/20,47,N430WN,LBB,DAL,1,B,11047N430WN
1,10,1/10/20,223,N413WN,LBB,DAL,1,B,110223N413WN
1,10,1/10/20,225,N413WN,LBB,DAL,1,B,110225N413WN
1,10,1/10/20,5445,N961WN,LGA,DAL,1,B,1105445N961WN
1,10,1/10/20,1339,N8659D,LGA,MCI,1,B,1101339N8659D
1,10,1/10/20,1177,N437WN,LGA,MKE,1,B,1101177N437WN
1,10,1/10/20,1693,N789SW,LIT,DAL,1,B,1101693N789SW
1,10,1/10/20,347,N456WN,MAF,DAL,1,B,110347N456WN
1,10,1/10/20,1045,N438WN,MAF,DAL,1,B,1101045N438WN
1,10,1/10/20,531,N790SW,MCI,ATL,1,B,110531N790SW
1,10,1/10/20,508,N707SA,MCI,BWI,1,B,110508N707SA
1,10,1/10/20,265,N763SW,MCI,DAL,1,B,110265N763SW
1,10,1/10/20,354,N465WN,MCI,DAL,1,B,110354N465WN
1,10,1/10/20,633,N8552Z,MCI,DAL,1,B,110633N8552Z
1,10,1/10/20,2103,N496WN,MCI,DAL,1,B,1102103N496WN
1,10,1/10/20,343,N755SA,MCI,DEN,1,B,110343N755SA
1,10,1/10/20,511,N497WN,MCI,DEN,1,B,110511N497WN
1,10,1/10/20,952,N713SW,MCI,DEN,1,B,110952N713SW
1,10,1/10/20,379,N8639B,MCI,FLL,1,B,110379N8639B
1,10,1/10/20,1623,N298WN,MCI,HOU,1,B,1101623N298WN
1,10,1/10/20,2049,N8544Z,MCI,HOU,1,B,1102049N8544Z
1,10,1/10/20,392,N8310C,MCI,IND,1,A,110392N8310C
1,10,1/10/20,1467,N217JC,MCI,LAS,1,A,1101467N217JC
1,10,1/10/20,2057,N7742B,MCI,LAS,1,B,1102057N7742B
1,10,1/10/20,834,N478WN,MCI,LAX,1,B,110834N478WN
1,10,1/10/20,1700,N8644C,MCI,MCO,1,B,1101700N8644C
1,10,1/10/20,404,N7854B,MCI,MDW,1,B,110404N7854B
1,10,1/10/20,1141,N8543Z,MCI,MDW,1,B,1101141N8543Z
1,10,1/10/20,1266,N269WN,MCI,MDW,1,A,1101266N269WN
1,10,1/10/20,897,N262WN,MCI,MSP,1,B,110897N262WN
1,10,1/10/20,1179,N7887A,MCI,PHX,1,B,1101179N7887A
1,10,1/10/20,153,N294WN,MCI,RDU,1,B,110153N294WN
1,10,1/10/20,2351,N763SW,MCI,SAN,1,A,1102351N763SW
1,10,1/10/20,642,N950WN,MCI,STL,1,B,110642N950WN
1,10,1/10/20,2362,N7841A,MCO,BWI,1,A,1102362N7841A
1,10,1/10/20,5530,N8641B,MCO,BWI,1,B,1105530N8641B
1,10,1/10/20,1556,N956WN,MCO,DAL,1,B,1101556N956WN
1,10,1/10/20,354,N465WN,MCO,MCI,1,B,110354N465WN
1,10,1/10/20,505,N8501V,MCO,MKE,1,B,110505N8501V
1,10,1/10/20,538,N778SW,MDW,DAL,1,B,110538N778SW
1,10,1/10/20,1131,N274WN,MDW,DAL,1,B,1101131N274WN
1,10,1/10/20,1732,N8663A,MDW,DAL,1,B,1101732N8663A
1,10,1/10/20,5737,N8545V,MDW,DAL,1,B,1105737N8545V
1,10,1/10/20,239,N8574Z,MDW,MCI,1,B,110239N8574Z
1,10,1/10/20,265,N763SW,MDW,MCI,1,A,110265N763SW
1,10,1/10/20,634,N7854B,MDW,MCI,1,B,110634N7854B
1,10,1/10/20,1366,N707SA,MDW,MCI,1,B,1101366N707SA
1,10,1/10/20,1623,N298WN,MKE,MCI,1,B,1101623N298WN
1,10,1/10/20,280,N7849A,MSY,DAL,1,B,110280N7849A
1,10,1/10/20,466,N8329B,MSY,DAL,1,B,110466N8329B
1,10,1/10/20,854,N729SW,MSY,DAL,1,B,110854N729SW
1,10,1/10/20,644,N260WN,MSY,HOU,1,B,110644N260WN
1,10,1/10/20,1687,N903WN,MSY,HOU,1,B,1101687N903WN
1,10,1/10/20,561,N8639B,MSY,MCI,1,B,110561N8639B
1,10,1/10/20,1540,N7722B,OAK,HOU,1,B,1101540N7722B
1,10,1/10/20,684,N765SW,OAK,LAX,1,B,110684N765SW
1,10,1/10/20,1418,N7718B,OAK,SAN,1,B,1101418N7718B
1,10,1/10/20,927,N467WN,OMA,DAL,1,B,110927N467WN
1,10,1/10/20,51,N7865A,PHX,DAL,1,B,11051N7865A
1,10,1/10/20,385,N495WN,PHX,DAL,1,B,110385N495WN
1,10,1/10/20,935,N226WN,PHX,DAL,1,A,110935N226WN
1,10,1/10/20,1360,N552WN,PHX,DAL,1,B,1101360N552WN
1,10,1/10/20,2112,N718SW,PHX,HOU,1,B,1102112N718SW
1,10,1/10/20,961,N752SW,PHX,MCI,1,B,110961N752SW
1,10,1/10/20,1021,N8552Z,PHX,MCI,1,B,1101021N8552Z
1,10,1/10/20,1969,N8652B,PHX,MKE,1,B,1101969N8652B
1,10,1/10/20,1911,N8510E,PIT,DAL,1,B,1101911N8510E
1,10,1/10/20,1767,N8608N,RNO,LAS,1,A,1101767N8608N
